2022-05-10; 12.8.437.6765; Gwen; 3; 0; 0; 2; 2; 2.5; 0.2; 0; 0; 13; 1; 181; 76; 46; 4; 8972; 8550; 433.6802770450888; 7751; 374.6770301721924; 0.19816144262498211; 13; 7; 2071; 2316; 0; 0; 0; 0; 0; 0; 5; 5; 2; 0; 2; 7; 3; 19; 0; Doran's Shield; Nashor's Tooth; Riftmaker; Mercury's Treads; Null-Magic Mantle; NA; 
2022-05-10; 12.8.437.6765; Sett; 10; 8; 0; 3; 2; 6.5; 0.6190476190476191; 3; 1; 15; 4; 175; 80; 82; 16; 12758; 12500; 588.6227475725819; 18499; 853.525027312332; 0.2629299110668352; 14; 32; 11578; 11578; 0; 0; 0; 0; 0; 0; 15; 4; 4; 0; 2; 9; 0; 18; 1; Blade of The Ruined King; Goredrinker; Plated Steelcaps; Phantom Dancer; Long Sword; Zeal; 
2022-05-10; 12.8.437.6765; Sett; 6; 5; 0; 3; 4; 2.25; 0.75; 1; 0; 17; 3; 243; 82; 62; 4; 12930; 11450; 469.2115029558312; 20693; 750.9275247831891; 0.2923220406937969; 96; 108; 5619; 9138; 0; 0; 1; 1; 0; 0; 0; 2; 2; 0; 4; 13; 5; 45; 1; Death's Dance; Goredrinker; NA; Mercury's Treads; Hullbreaker; NA; 
2022-05-10; 12.8.437.6765; Sett; 16; 6; 0; 9; 2; 12.5; 0.9615384615384616; 5; 4; 16; 3; 193; 94; 38.99999991059303; 0; 15576; 13275; 610.0728438013197; 28110; 1101.0240770500118; 0.32119550764594124; 49; 10; 8644; 14143; 0; 0; 0; 2; 0; 0; 0; 4; 4; 0; 3; 7; 2; 21; 1; Death's Dance; Goredrinker; Kindlegem; Mercury's Treads; Force of Nature; Warden's Mail; 
2022-05-08; 12.8.437.6765; Mordekaiser; 18; 6; 0; 6; 3; 8; 0.8571428571428571; 4; 7; 18; 0; 266; 88; 0; 24; 18771; 17200; 640.9366001540724; 41806; 1427.4823592519047; 0.3160889326254842; 46; 31; 3711; 22220; 1; 1; 0; 1; 1; 0; 0; 4; 3; 0; 4; 8; 3; 25; 1; Cosmic Drive; Zhonya's Hourglass; Riftmaker; Rylai's Crystal Scepter; Demonic Embrace; Mercury's Treads; 
2022-05-08; 12.8.437.6765; Gwen; 12; 8; 0; 1; 9; 1.4444444444444444; 0.3170731707317073; 0; 3; 17; 2; 209; 88; 52.75000002980232; 10; 15211; 15825; 507.86294285523445; 32673; 1090.8592086092426; 0.3114093597858558; 21; 37; 6168; 18547; 0; 2; 0; 0; 1; 0; 5; 5; 4; 0; 3; 8; 3; 33; 0; Nashor's Tooth; Zhonya's Hourglass; Frozen Heart; Plated Steelcaps; Riftmaker; Needlessly Large Rod; 
2022-05-08; 12.8.437.6765; Camille; 9; 5; 0; 8; 5; 3.4; 0.8095238095238095; 1; 0; 16; 2; 184; 66; 19; 8; 13131; 11735; 444.5713759400278; 26796; 907.2442020688476; 0.2959495256197729; 55; 15; 6140; 8907; 0; 0; 0; 1; 0; 0; 10; 4; 5; 0; 5; 11; 2; 18; 1; Ravenous Hydra; NA; Divine Sunderer; Maw of Malmortius; Mercury's Treads; NA; 
2022-05-08; 12.8.437.6765; Malphite; 11; 2; 0; 8; 8; 2.375; 0.38; 0; 1; 17; 0; 196; 59; 0; 8; 14753; 15150; 417.99012832352486; 24692; 699.552350163765; 0.1479982810787268; 17; 45; 3285; 4996; 0; 0; 0; 0; 0; 0; 5; 1; 1; 0; 4; 8; 4; 31; 0; Zhonya's Hourglass; Everfrost; Rabadon's Deathcap; Sorcerer's Shoes; Shadowflame; Blasting Wand; 
2022-05-08; 12.8.437.6765; Camille; 3; 1; 0; 2; 5; 1; 0.16666666666666666; 0; 0; 13; 2; 162; 78; 39; 0; 7991; 7308; 379.19859587040156; 10115; 479.94410699161847; 0.23181995374959996; 35; 27; 1469; 1469; 0; 0; 0; 0; 0; 0; 5; 1; 1; 0; 1; 8; 1; 12; 0; Doran's Blade; Refillable Potion; Trinity Force; Tiamat; Vampiric Scepter; Plated Steelcaps; 
2022-05-07; 12.8.437.6765; Irelia; 14; 7; 0; 5; 10; 1.9; 0.4418604651162791; 9; 1; 18; 2; 344; 81; 119; 38; 22635; 21905; 547.932863235136; 38182; 924.2906108872093; 0.2739073380473028; 52; 16; 11857; 50510; 0; 1; 1; 1; 2; 0; 5; 3; 7; 0; 3; 11; 5; 26; 1; Death's Dance; Blade of The Ruined King; Guardian Angel; Wit's End; Immortal Shieldbow; Mortal Reminder; 
